smiles,SubstructureMatches,Min_N_O_filter,Frac_N_O,Covalent,SpecialMol,SeverityScore,SeverityComment
COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,no match,no match,0.25806451612903225,0,0,0,CLEAR
CCc1c(C)[nH]c2c1C(=O)[C@H](CN1CCOCC1)CC2,no match,no match,0.2,0,0,0,CLEAR
CCc1c(C)[nH]c2c1C(=O)[C@@H](CN1CCOCC1)CC2,no match,no match,0.2,0,0,0,CLEAR
C[C@@H]1[C@@H](c2ccccc2)OCCN1C,no match,no match,0.14285714285714285,0,0,0,CLEAR
C[C@H]1[C@@H](c2ccccc2)OCCN1C,no match,no match,0.14285714285714285,0,0,0,CLEAR
C[C@@H]1[C@H](c2ccccc2)OCCN1C,no match,no match,0.14285714285714285,0,0,0,CLEAR
C[C@H]1[C@H](c2ccccc2)OCCN1C,no match,no match,0.14285714285714285,0,0,0,CLEAR
C#CCN(C)[C@@H](C)Cc1ccccc1,no match,no match,0.07142857142857142,0,0,0,CLEAR
CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C[C@@H]1CN,no match,no match,0.32142857142857145,0,0,0,CLEAR
CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C[C@H]1CN,no match,no match,0.32142857142857145,0,0,0,CLEAR
COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,no match,no match,0.2222222222222222,0,0,0,CLEAR
CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O,no match,no match,0.23529411764705882,0,0,0,CLEAR
CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,no match,no match,0.2777777777777778,0,0,0,CLEAR
O=C(O)[C@@H]1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O,no match,no match,0.22727272727272727,0,0,0,CLEAR
O=C(O)[C@H]1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O,no match,no match,0.22727272727272727,0,0,0,CLEAR
CCOc1cc([C@@H](CS(C)(=O)=O)N2C(=O)c3cccc(NC(C)=O)c3C2=O)ccc1OC,no match,no match,0.28125,0,0,0,CLEAR
Cc1ccc(/C(=C/CN2CCCC2)c2cccc(/C=C/C(=O)O)n2)cc1,no match,no match,0.15384615384615385,0,0,0,CLEAR
Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1,no match,no match,0.09523809523809523,0,0,0,CLEAR
CN1C[C@@H]2c3cc(Cl)ccc3Oc3ccccc3[C@@H]2C1,no match,no match,0.1,0,0,0,CLEAR
CNc1ccc(-c2nc3ccc(O)cc3s2)cc1F,no match,no match,0.15789473684210525,0,0,0,CLEAR
COc1ccc(CC(C)(C)NC[C@H](O)c2cc(O)cc3c2OCC(=O)N3)cc1,no match,no match,0.25,0,0,0,CLEAR
N[C@@H]1CON=C1O,no match,no match,0.5714285714285714,0,0,0,CLEAR
COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1,no match,no match,0.14285714285714285,0,0,0,CLEAR
O=C(O)CCCC[C@@H]1SC[C@@H]2N=C(O)N[C@H]12,no match,no match,0.3125,0,0,0,CLEAR
CC(=O)Oc1cc2c(s1)CCN([C@H](C(=O)C1CC1)c1ccccc1F)C2,no match,no match,0.15384615384615385,0,0,0,CLEAR
CC(=O)Oc1cc2c(s1)CCN([C@@H](C(=O)C1CC1)c1ccccc1F)C2,no match,no match,0.15384615384615385,0,0,0,CLEAR
CCc1cc2c(cc1CC)CC(NC[C@H](O)c1ccc(O)c3[nH]c(=O)ccc13)C2,no match,no match,0.1724137931034483,0,0,0,CLEAR
CN[C@]1(c2ccccc2Cl)CCCCC1=O,no match,no match,0.125,0,0,0,CLEAR
CN[C@@]1(c2ccccc2Cl)CCCCC1=O,no match,no match,0.125,0,0,0,CLEAR
OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,no match,no match,0.22580645161290322,0,0,0,CLEAR
Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,no match,no match,0.1794871794871795,0,0,0,CLEAR
CN[C@]1(C)[C@@H]2CC[C@@H](C2)C1(C)C,no match,no match,0.08333333333333333,0,0,0,CLEAR
COc1c(N2CCN[C@@H](C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,no match,no match,0.25925925925925924,0,0,0,CLEAR
O=c1[nH]cc(F)c(=O)[nH]1,no match,no match,0.4444444444444444,0,0,0,CLEAR
O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,no match,no match,0.21875,0,0,0,CLEAR
CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,no match,no match,0.18518518518518517,0,0,0,CLEAR
CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,no match,no match,0.3125,0,0,0,CLEAR
NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12,no match,no match,0.20833333333333334,0,0,0,CLEAR
Cc1ccc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(-c2ccc(F)cc2)s1,no match,no match,0.16129032258064516,0,0,0,CLEAR
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,no match,no match,0.2608695652173913,0,0,0,CLEAR
CN[C@@]1(C)[C@@H]2CC[C@@H](C2)C1(C)C,no match,no match,0.08333333333333333,0,0,0,CLEAR
Cc1ccc(-n2nccn2)c(C(=O)N2CCN(c3nc4cc(Cl)ccc4o3)CC[C@H]2C)c1,no match,no match,0.25,0,0,0,CLEAR
O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,no match,no match,0.18181818181818182,0,0,0,CLEAR
CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,no match,no match,0.1794871794871795,0,0,0,CLEAR
CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,no match,no match,0.30434782608695654,0,0,0,CLEAR
C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@H](C)C(=O)C(C)(C)[C@H](O)CC(=O)N1,no match,no match,0.2,0,0,0,CLEAR
CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,no match,no match,0.1724137931034483,0,0,0,CLEAR
O=c1[nH]c2ccccc2n1CCN1CCN(c2cccc(C(F)(F)F)c2)CC1,no match,no match,0.17857142857142858,0,0,0,CLEAR
C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,no match,no match,0.18181818181818182,0,0,0,CLEAR
CCN(CC)CCS(=O)(=O)[C@@H]1CCN2C(=O)c3coc(n3)CC(=O)C[C@H](O)/C=C(C)\C=C/CNC(=O)/C=C\[C@@H](C)[C@@H](C(C)C)OC(=O)[C@H]12,no match,no match,0.2708333333333333,0,0,0,CLEAR
COc1cc2/c(=N\c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,no match,no match,0.2,0,0,0,CLEAR
CCN(CC)CCS(=O)(=O)[C@@H]1CCN2C(=O)c3coc(n3)CC(=O)C[C@H](O)/C=C(C)\C=C/CNC(=O)/C=C\[C@@H](C)[C@@H](C(C)C)OC(=O)[C@@H]12,no match,no match,0.2708333333333333,0,0,0,CLEAR
C[C@@H]1CCO[C@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N21,no match,no match,0.26666666666666666,0,0,0,CLEAR
Cc1ccc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(C(=O)O)c1,no match,no match,0.21212121212121213,0,0,0,CLEAR
CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,no match,no match,0.16666666666666666,0,0,0,CLEAR
Cc1c(C(=O)Nc2ccc(N3C[C@H](C)O[C@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1,no match,no match,0.17142857142857143,0,0,0,CLEAR
CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1,no match,no match,0.28125,0,0,0,CLEAR
CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,no match,no match,0.21621621621621623,0,0,0,CLEAR
CS(=O)(=O)c1cccc(C[C@H](NC(=O)c2c(Cl)cc3c(c2Cl)CCN(C(=O)c2ccc4ccoc4c2)C3)C(=O)O)c1,no match,no match,0.21951219512195122,0,0,0,CLEAR
O=c1[nH]c2cc(Cl)ccc2o1,no match,no match,0.2727272727272727,0,0,0,CLEAR
C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,no match,no match,0.42105263157894735,0,0,0,CLEAR
COc1cc2nc(N3CCN(C(=O)[C@@H]4COc5ccccc5O4)CC3)nc(N)c2cc1OC,no match,no match,0.30303030303030304,0,0,0,CLEAR
COc1cc2nc(N3CCN(C(=O)[C@H]4COc5ccccc5O4)CC3)nc(N)c2cc1OC,no match,no match,0.30303030303030304,0,0,0,CLEAR
C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C(C)(C)C)NC(=O)O[C@@H]1C[C@H]1CCCCCc1nc3ccc(OC)cc3nc1O2)/C(O)=N/S(=O)(=O)C1CC1,no match,no match,0.2777777777777778,0,0,0,CLEAR
COc1cc2nc(N3CCN(C(=O)[C@@H]4CCCO4)CC3)nc(N)c2cc1OC,no match,no match,0.32142857142857145,0,0,0,CLEAR
COc1cc2nc(N3CCN(C(=O)[C@H]4CCCO4)CC3)nc(N)c2cc1OC,no match,no match,0.32142857142857145,0,0,0,CLEAR
COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,no match,no match,0.32142857142857145,0,0,0,CLEAR
COc1c(-c2ccc3cc(NS(C)(=O)=O)ccc3c2)cc(-n2ccc(=O)[nH]c2=O)cc1C(C)(C)C,no match,no match,0.22857142857142856,0,0,0,CLEAR
COc1ccccc1OC[C@@H](O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,no match,no match,0.22580645161290322,0,0,0,CLEAR
COc1ccccc1OC[C@H](O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,no match,no match,0.22580645161290322,0,0,0,CLEAR
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,no match,no match,0.13043478260869565,0,0,0,CLEAR
Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,no match,no match,0.3333333333333333,0,0,0,CLEAR
Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,no match,no match,0.21052631578947367,0,0,0,CLEAR
C[C@@]12CC3CC(N)(C1)C[C@@](C)(C3)C2,no match,no match,0.07692307692307693,0,0,0,CLEAR
C[C@]12CC3CC(N)(C1)C[C@](C)(C3)C2,no match,no match,0.07692307692307693,0,0,0,CLEAR
Cc1nnc(C(C)C)n1[C@H]1C[C@@H]2CC[C@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,no match,no match,0.16216216216216217,0,0,0,CLEAR
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,no match,no match,0.5,0,0,0,CLEAR
NC[C@@H]1CC[C@@H](C(=O)O)CC1,no match,no match,0.2727272727272727,0,0,0,CLEAR
CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)[C@@H](CO)c1ccccc1)C2,no match,no match,0.19047619047619047,0,0,0,CLEAR
CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)[C@H](CO)c1ccccc1)C2,no match,no match,0.19047619047619047,0,0,0,CLEAR
O=C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,no match,no match,0.5,0,0,0,CLEAR
C=C[C@]1(C)C[C@@H](OC(=O)CS[C@H]2C[C@@H]3CC[C@H](C2)N3C)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,no match,no match,0.1388888888888889,0,0,0,CLEAR
CCC[C@@]1(CCc2ccccc2)CC(O)=C([C@H](CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)C(=O)O1,no match,no match,0.16666666666666666,0,0,0,CLEAR
COC(=O)/C=C\C(=O)OC,no match,no match,0.4,0,0,0,CLEAR
CN1[C@H]2CCC[C@@H]1C[C@H](NC(=O)c1nn(C)c3ccccc13)C2,no match,no match,0.21739130434782608,0,0,0,CLEAR
CN1[C@H]2CC[C@@H]1C[C@H](OC(c1ccccc1)c1ccccc1)C2,no match,no match,0.08695652173913043,0,0,0,CLEAR
CN[C@]1(C)[C@H]2CC[C@@H](C2)C1(C)C,no match,no match,0.08333333333333333,0,0,0,CLEAR
CN1[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21,no match,no match,0.22727272727272727,0,0,0,CLEAR
N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12C[C@@H]3C[C@H](CC(O)(C3)C1)C2,no match,no match,0.21739130434782608,0,0,0,CLEAR
N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12C[C@H]3C[C@@H](CC(O)(C3)C1)C2,no match,no match,0.21739130434782608,0,0,0,CLEAR
CN[C@@]1(C)[C@H]2CC[C@@H](C2)C1(C)C,no match,no match,0.08333333333333333,0,0,0,CLEAR
CC#CC[C@@H](C)[C@@H](O)/C=C/[C@@H]1[C@@H](O)C[C@@H]2C/C(=C/CCCC(=O)OCC(=O)c3ccccc3)C[C@H]21,no match,no match,0.14285714285714285,0,0,0,CLEAR
CC#CC[C@H](C)[C@@H](O)/C=C/[C@@H]1[C@@H](O)C[C@@H]2C/C(=C/CCCC(=O)OCC(=O)c3ccccc3)C[C@H]21,no match,no match,0.14285714285714285,0,0,0,CLEAR
CC#CC[C@@H](C)[C@H](O)/C=C/[C@@H]1[C@@H](O)C[C@@H]2C/C(=C/CCCC(=O)OCC(=O)c3ccccc3)C[C@H]21,no match,no match,0.14285714285714285,0,0,0,CLEAR
CC#CC[C@H](C)[C@H](O)/C=C/[C@@H]1[C@@H](O)C[C@@H]2C/C(=C/CCCC(=O)OCC(=O)c3ccccc3)C[C@H]21,no match,no match,0.14285714285714285,0,0,0,CLEAR
NC[C@H]1CC[C@@H](C(=O)O)CC1,no match,no match,0.2727272727272727,0,0,0,CLEAR
Cc1ccc(/C(=C\CN2CCCC2)c2cccc(/C=C\C(=O)O)n2)cc1,no match,no match,0.15384615384615385,0,0,0,CLEAR
Cc1ccc(/C(=C/CN2CCCC2)c2cccc(/C=C\C(=O)O)n2)cc1,no match,no match,0.15384615384615385,0,0,0,CLEAR
CC(C)(NC(=O)C1=C(O)[C@@H]2Oc3c(O)ccc4c3[C@@]23CCN(CC2CC2)[C@H](C4)[C@]3(O)C1)c1nc(-c2ccccc2)no1,no match,no match,0.23809523809523808,0,0,0,CLEAR
CC(C)[C@@H]1CC[C@H](C(=O)N[C@H](Cc2ccccc2)C(=O)O)CC1,no match,no match,0.17391304347826086,0,0,0,CLEAR
O=C(O[C@@H]1C[C@@H]2C[C@H]3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12,no match,no match,0.20833333333333334,0,0,0,CLEAR
CC(C)(C)[C@@H]1NC(=O)O[C@@H]2CCC[C@H]2OC/C=C/C(F)(F)c2nc3ccccc3nc2O[C@@H]2C[C@@H](C(=O)N[C@]3(C(=O)NS(=O)(=O)C4(C)CC4)C[C@H]3C(F)F)N(C2)C1=O,no match,no match,0.25862068965517243,0,0,0,CLEAR
CC[C@H]1[C@@H](C(=O)N[C@]2(C(=O)NS(=O)(=O)C3(C)CC3)C[C@H]2C(F)F)N2C[C@@H]1Oc1nc3cc(OC)ccc3nc1C(F)(F)CCCC[C@@H]1C[C@H]1OC(=O)N[C@@H](C(C)(C)C)C2=O,no match,no match,0.25,0,0,0,CLEAR
FS(F)(F)(F)(F)F,no match,no_oxygen_or_nitrogen,0.0,0,0,0,CLEAR
COCCCCC(=NOCCN)c1ccc(C(F)(F)F)cc1,no match,no match,0.18181818181818182,0,0,0,CLEAR
CCN(CC)CCS(=O)(=O)[C@@H]1CCN2C(=O)c3coc(n3)CC(=O)C[C@H](O)C=C(C)C=CCNC(=O)C=C[C@@H](C)[C@@H](C(C)C)OC(=O)[C@@H]12,no match,no match,0.2708333333333333,0,0,0,CLEAR
