fragment,avg_score,count
[14*]c1sc(C)c(C)c1[16*],0.27384310960769653,2
[4*]C([8*])C[8*],0.2760321895281474,6
[6*]C(N)=O,0.27786484656975285,171
[9*]n1cc2c(N)ncnc2n1,0.27943193912506104,1
[9*]n1cc([16*])c(=O)n2nc([14*])nc12,0.2803525924682617,1
[14*]c1noc2c1CCCCC2,0.28054678440093994,1
[14*]c1nccs1,0.2808734982512718,43
[15*]C1CC=C(c2ccccc2S(C)(=O)=O)CC1,0.2817651033401489,1
[14*]c1csc(N/N=C/c2cccc([16*])c2)n1,0.29230523109436035,1
[12*]S(=O)(=O)c1ccc2c(c1)C(C)(C)C(=O)N2C,0.2989891767501831,1
[16*]c1ccc(C2=NNC(=O)CC2)cc1,0.3002420663833618,1
[13*]C1CC(=O)c2cc(Cl)ccc2O1,0.30113697052001953,1
[15*][C@H]1C[C@@H]([15*])C1,0.3014928499857585,3
[3*]OC1=C(c2cccc(Cl)c2)C(=O)OC1,0.3033316135406494,1
[4*]CCCC1CCCc2c([16*])cccc21,0.30721771717071533,1
[14*]c1cc2cc([N+](=O)[O-])ccc2n1C,0.30928242206573486,1
[14*]c1ccc(F)cn1,0.31033451216561453,7
[14*]c1nc2cncc(C)c2[nH]1,0.32058656215667725,1
[8*]CC1OC(=O)c2cc([16*])c([16*])cc21,0.32229936122894287,1
[16*]c1ccc2c(c1Cl)CCCO2,0.3253716230392456,1
[6*]C(=O)NN(C([6*])=O)C(C)(C)C,0.3253716230392456,1
[16*]c1ccc2c(c1)NC(=O)C2,0.3260522484779358,2
[15*]C1COc2c([16*])cccc2C1,0.3261672258377075,1
[16*]c1ccc(=O)oc1,0.3314419984817505,1
[14*]c1nnc(C)n2c1cc1sccc12,0.33180856704711914,1
[5*]N1CCC(N)C1,0.33209872245788574,1
[9*]n1cc([16*])c(=O)c2c(F)cc([16*])cc21,0.33209872245788574,1
[9*]n1cc(Cl)c(=S)[nH]c1=O,0.3378481864929199,1
[14*]c1ccc2c(n1)N[C@@H](C)CC2,0.3434215784072876,1
[16*]c1cc(O)c2c3c(c(=O)oc2c1)CCC(C)C3,0.34373939037323,1
[8*]CCCC(C)C([8*])C,0.34373939037323,1
[14*]c1cc2c([14*])ncc([16*])c2s1,0.34483444690704346,1
[14*]c1ccc2nc([14*])[nH]c2n1,0.34882569313049316,1
[14*]c1scc(C)c1[16*],0.3516467809677124,2
[10*]N1CCC([15*])C1=O,0.3522164821624756,2
[16*]c1c(C)sc2ccccc12,0.3524259328842163,1
[12*]S(=O)(=O)c1ccc(F)c(Cl)c1,0.3531867265701294,1
[16*]c1cnc2[nH]cc([16*])c2c1,0.3539351224899292,3
[14*]c1oc2ccc([16*])cc2c1[16*],0.3560947418212891,5
[13*]C1OCCO1,0.35646875699361164,3
[14*]c1nc([14*])c2ccncc2n1,0.358941912651062,1
[16*]c1ccc2nccn2c1,0.36125051975250244,2
[1*]C(=O)C([8*])[8*],0.36236441135406494,8
[14*]c1cc([14*])[nH]n1,0.3679788762872869,22
[15*]C1CC(C)(C)NC(C)(C)C1,0.36947414875030515,5
[1*]C(=O)/C(=C/OC)[C@H]1C[C@@H]2N(CC[C@]23Nc2ccccc2C3=O)C[C@H]1[15*],0.36960136890411377,1
[16*]c1c(O)c2ccccc2oc1=O,0.37152236700057983,4
[16*]c1cc(Cl)c([16*])cc1F,0.3722372055053711,4
[4*]CC(=O)n1c2c(c3ccccc31)CCCC2,0.3737175464630127,1
[4*]C(C)C([6*])=O,0.3746976852416992,2
[8*]CC/N=C\c1cc(Cl)ccc1O,0.3748786449432373,1
[15*][C@H]1CCOC1=O,0.3752821683883667,2
[16*]c1ccc(F)cc1[16*],0.381542854309082,25
[16*]c1ccc2c(c1)[C@@]1(COC(N)=N1)c1cc(C3=CCCOC3)nc(F)c1O2,0.38165128231048584,1
[5*]N1CCCN(C=O)CC1,0.3840714693069458,1
[14*]c1nc2c(s1)COCC2,0.3851107358932495,1
[5*]N1CCC2(CCCO2)CC1,0.3851436376571655,1
[4*]CCCC([8*])(C[4*])C(C)C,0.3855065107345581,1
[1*]C(=O)CN1C(=O)C([7*])Oc2ccccc21,0.38553762435913086,1
[4*]CC#N,0.38660588264465334,10
[14*]c1cc2c([14*])nccc2[nH]1,0.38760411739349365,1
[4*]C1([13*])NC(=O)N([10*])C1=O,0.393094003200531,2
[5*]N1CCCC[C@@H]1[13*],0.39357519149780273,4
[16*]c1cc(Br)cc([16*])c1[16*],0.3957580327987671,1
[5*]N/C(=N\O)c1ccc([14*])nc1,0.3959157466888428,2
[16*]c1ccc(C)c([16*])c1,0.3984395195456112,34
[9*]n1c(=O)c([16*])cc2cnc([14*])nc21,0.3989839553833008,2
[14*]c1nc2ccc(Br)cn2c1[N+](=O)[O-],0.40231776237487793,1
[16*]c1cnc2cc([16*])ccc2c1,0.4041121006011963,2
[8*]CC(C)C,0.41089813076719944,49
[14*]c1[nH]cnc1C,0.41100162267684937,2
[14*]c1nc2sc3ccccc3n2c1[14*],0.4119807481765747,1
[16*]c1coc2c([16*])c(O)ccc2c1=O,0.41887474060058594,1
[14*]c1cnc2[nH]cc([16*])c2n1,0.42405112584431964,3
[14*]c1cc([16*])cc(=O)[nH]1,0.4293229579925537,1
[16*]c1cnn(C)c1Cl,0.4293229579925537,1
[9*]n1cc2nc([14*])nc([14*])c2n1,0.42934882640838623,1
[5*]N1CCc2cc([16*])ccc2C(O)C1,0.4319394826889038,1
[16*]c1cc([16*])cc([N+](=O)[O-])c1,0.4333639144897461,3
[5*]N1CCN([10*])C(=O)C1,0.43759197658962673,9
[10*]N1C(=O)C2CC=CCC2C1=O,0.43918804327646893,3
[16*]c1ccc2c(c1)N(C)CC2,0.4398118257522583,1
[14*]c1sc2ncccc2c1N,0.4428046941757202,1
[15*][C@@H]1C(=O)N2C(C(=O)O)=CCS[C@H]12,0.44450485706329346,1
[7*]CCC(=O)O,0.44450485706329346,1
[14*]c1cc([16*])c2c(n1)-c1ccccc1OC2,0.4467434883117676,2
[14*]c1cn2ccc([16*])cc2n1,0.4525805711746216,4
[16*]c1cc(C)cc(C)c1[16*],0.4527547359466553,4
[5*]N1CC[C@@H]2O[C@H]([13*])CC[C@@H]21,0.45297348499298096,1
[5*]N1CCC2(CC1)CN([5*])c1c(O)c(F)cc(Cl)c12,0.4604254961013794,1
[16*]c1ccc2c(c1)C(N1CCCC1)c1cc([16*])cnc1C=C2,0.4633826017379761,1
[14*]c1ncc([16*])cn1,0.4646874869742045,41
[15*][C@@H]1CNC[C@H]([15*])C1,0.4667937159538269,2
[14*]c1ccc(C)c([14*])n1,0.4702425003051758,3
[14*]c1nn2c([14*])nnc2c2ccccc12,0.47195470333099365,1
[6*]C(=O)C([7*])C#N,0.47613441944122314,1
[14*]c1n[nH]c(=O)c(/C(=N/Nc2cc([16*])c([16*])c([16*])c2)c2cc([16*])c([16*])c([16*])c2)n1,0.4810398817062378,1
[5*]N1CCC2(CC1)OC([13*])Cn1ccnc12,0.4824312925338745,1
[15*]C1C2(C)CCC(C2)C1(C)C,0.48666250705718994,2
[4*]CC(C)(C)O,0.4885474613734654,7
[14*]c1nc(I)c2c(n1)NC(=O)C2(C)C,0.48988425731658936,1
[5*]N1Cc2cccc([16*])c2Oc2ncccc21,0.4924381971359253,1
[14*]c1nc([14*])nc(N)n1,0.4927974428449358,7
[14*]c1nnc(N)s1,0.49295270442962646,1
[9*]n1ncc2ccc([16*])cc21,0.49443161487579346,1
[5*]N1COc2c(C)cccc2C1,0.4986690282821655,1
[6*]C(=O)CC(C)C,0.4991711378097534,2
[14*]c1noc2cc([16*])ccc12,0.5025943517684937,1
[14*]c1nc2cc([16*])ccc2s1,0.5066667397816976,3
[5*]N1C[C@@H]2CC=C(c3ccc([16*])cc3)[C@@H]2C1,0.5084353685379028,1
[5*]N1CCC2(CC1)OC(=O)N([10*])C[C@@H]2[15*],0.5115638971328735,1
[5*]N1C(N)=NC(N)=NC1[13*],0.5153578519821167,1
[16*]c1cc2cnc(C)nc2nc1N,0.5154944658279419,1
[10*]N1C(=O)C2ON(c3ccccc3)C([13*])C2C1=O,0.516135573387146,1
[14*]c1cc(N)c([14*])s1,0.5163031816482544,1
[15*][C@@H]1CCOC1,0.5202178955078125,2
[5*]N1C[C@@H](C)[C@H]([15*])CN(C)C(=O)c2ccc([16*])cc2OC[C@H]1C,0.5285073518753052,1
[9*]n1cncc1[14*],0.5289419492085775,3
[14*]c1ncnc2c1C(c1ccccc1)c1ccc3ccccc3c1O2,0.531556248664856,1
[9*]n1c(N)cc(=O)[nH]c1=S,0.5329290628433228,1
[9*]n1nc(C)c2c1C=C1Oc3c([16*])c(O)c(C)c(O)c3[C@@]1(C)C2=O,0.5452274084091187,1
[16*]c1cc2ncc([16*])c(O)c2cc1[16*],0.549871563911438,1
[5*]N1CCC2(CCC(=O)N([10*])C2)CC1,0.5523797273635864,1
[14*]c1nc2cc(F)c(F)cc2s1,0.5526801347732544,1
[16*]c1cnc(N)c([16*])c1,0.5545410315195719,6
[14*]c1sc2nnc(Cl)c(C)c2c1N,0.5580488443374634,1
[14*]c1ncnc2[nH]ncc12,0.5584761301676432,3
[14*]c1ncnc2cc([16*])c3c(c12)OCCO3,0.5620135068893433,2
[8*]CC1=NNC(=O)[C@@H](C)N1,0.5622047185897827,1
[1*]C(=O)[C@H](N)C[4*],0.5629791021347046,1
[6*]C(=O)CCl,0.5724369883537292,2
[14*]c1cc([16*])c2cc(C)cc(C)c2n1,0.576480507850647,1
[16*]c1ccc2c(c1)N(CC(C)C)C(=O)CO2,0.5803550481796265,1
[9*]n1cnc2ccccc21,0.581184196472168,5
[15*][C@H]1CC[C@H]([15*])[C@H]([15*])C1,0.582748293876648,2
[8*][C@@H](O)[C@@H](N)CO,0.586004376411438,1
[10*]N1C[C@H]([15*])C[C@H]([15*])C1=O,0.5860618352890015,1
[16*]c1cnc2c(c1)C[C@@]1(C2)C(=O)Nc2ncccc21,0.5860618352890015,1
[13*][C@@H]1Oc2cc([16*])ccc2C(=O)[C@H]1[15*],0.5899027585983276,1
[9*]n1cnc2ccc(Cl)cc21,0.5912657976150513,1
[16*]c1cccc2ncccc12,0.5928727388381958,4
[14*]c1nc([14*])c2nccnc2n1,0.597638726234436,1
[13*]C1(C)SC(=O)C(C)=C1O,0.5980478525161743,1
[14*]c1ncncc1[16*],0.6024088178362165,7
[14*]c1ncccc1C,0.6029806137084961,4
[14*]c1nc(N)cc(N)n1,0.6030726432800293,3
[6*]C(=O)N/N=C/c1ccc([16*])c([16*])c1,0.60454261302948,1
[1*]C(=O)[C@@H]([4*])CCC(=O)O,0.6047517776489257,5
[14*]c1ncccc1[16*],0.6091835839407784,28
[9*]n1c(C)c(C)c2cc([16*])ccc21,0.6092414458592733,3
[4*]C([8*])C,0.6169861847499631,53
[10*]N1C(=O)c2ccccc2C1(O)c1ncc[nH]1,0.6195489168167114,1
[16*]c1ccc(Cl)cc1Cl,0.6250022252400717,60
[14*]c1nc(C)c([14*])o1,0.6254206895828247,1
[8*]CCCCCCCCCCC,0.6258540153503418,2
[14*]c1ncnc2cc3c(cc12)OCCCO3,0.6272958517074585,1
[9*]n1c([14*])cc2ccccc21,0.631847103436788,3
[9*]n1c(=O)ccc2ncc(F)cc21,0.6326738595962524,1
[3*]ONCC[4*],0.6331201791763306,1
[5*]N1CCO[C@H]2CCC(F)(F)[C@@H]21,0.6341713666915894,1
[5*]N1C[C@@H](C)[C@H]([13*])Oc2cc([16*])ccc2S1(=O)=O,0.6360324621200562,1
[14*]c1nc2c(F)c(F)ccc2[nH]1,0.6369103193283081,1
[13*][C@H]1[C@@H]([15*])CC(=O)N1C,0.6390424966812134,1
[16*]c1ccc(C#N)cc1Cl,0.6411283016204834,2
[5*]N1C(=S)N([10*])C(=O)C1[13*],0.6443900465965271,2
[14*]c1cc2cc(C)cc(C)c2[nH]1,0.6462560892105103,1
[16*]c1cc([16*])c(F)cc1[16*],0.6465847969055176,5
[4*]CC([8*])C[4*],0.6477664709091187,2
[4*]C(CC)C1=Nc2cccc(F)c2S(=O)(=O)N1[5*],0.6500829458236694,1
[5*]N1CCCC1,0.6515012798887311,132
[16*]c1ccc2cc1COC/C=C/COCc1coc(c1)-c1ccnc(n1)N2,0.6539229154586792,1
[14*]c1nc2cc(C)c(Br)c(C)n2c1[14*],0.6545006632804871,2
[16*]c1ccc(F)cc1N,0.654539942741394,1
[16*]c1cc(C)nc2ccccc12,0.6559278488159179,5
[16*]c1cccc(Cl)c1[16*],0.6631869077682495,2
[5*]N1CC([13*])([13*])OC(C)(C)C1,0.669326901435852,1
[9*]n1c(=O)c2nc([14*])[nH]c2n([9*])c1=O,0.6719484329223633,4
[14*]c1nc2c([16*])cccc2[nH]1,0.6764655113220215,5
[16*]c1ccc([16*])c(/C=N\O)c1,0.6770633459091187,1
[9*]n1nnc2ccc([16*])cc21,0.6787891387939453,2
[13*]C1Cc2ccc(S(=O)(=O)CCC(F)(F)F)cc2CN1,0.6825665235519409,1
[4*]CC1c2ccc([16*])cc2CCN1[5*],0.6912277936935425,1
[16*]c1cc(C)cc([16*])c1N,0.6946769952774048,1
[5*]NC(S)=Nc1ccccc1[16*],0.6955355405807495,1
[12*]S(=O)(=O)c1ccc(Cl)c(Cl)c1,0.6963216066360474,1
[14*]c1c(C)c2c(N)nc(N)nc2n1C,0.6985551118850708,1
[9*]n1c([14*])nnc1S,0.6992086172103882,4
[12*]S(=O)(=O)c1ccccc1,0.7047010064125061,32
[14*]c1nn2c([14*])nnc2s1,0.7051045417785644,5
[12*]S(=O)(=O)c1ccc2c([14*])nccc2c1,0.7125192880630493,1
[15*]C1Cc2ccc([16*])cc2C1,0.721552848815918,2
[14*]c1nncn1C,0.7229167620340983,3
[5*]N1c2ncccc2C(=O)N(C)c2ccc([14*])nc21,0.7280865907669067,1
[5*]N1C[C@@H](N=[N+]=[N-])C[C@H]1C#N,0.7326513528823853,1
[16*]c1ccc2ccncc2c1,0.7378164529800415,1
[16*]c1c(C)noc1C,0.7379721069335937,25
[14*]c1nc(C)cs1,0.7396849632263184,5
[14*]c1ncccc1/C(=N/O)N1Cc2ccccc2C1,0.7417336702346802,1
[5*]N1CN([5*])c2nc3ccccc3n2C1,0.7426751852035522,1
[10*]N1CCc2ncccc2NC1=O,0.7457011938095093,1
[10*]N1Cc2c(cc(Cl)c3[nH]c(=O)n(C)c23)C[C@@H]([15*])C1=O,0.7457011938095093,1
[15*]C1CCC(O)CC1,0.7463884353637695,5
[5*]NC(=N)S[11*],0.7471953630447388,1
[4*]C1(C)CC1,0.7487921714782715,2
[12*]S(=O)(=O)c1ccc2ccccc2c1,0.7489012990679059,7
[13*][C@@H]1CC(O)c2c([16*])c(C)c(O)c(C=O)c2O1,0.7518121004104614,1
NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc4ncccc4c32)cc1,0.7540675401687622,1
[14*]c1nc2cc(F)ccc2[nH]1,0.7556355794270834,3
[14*]c1ncnc2ccccc12,0.7567606767018636,3
[5*]N[C@H]1c2ccccc2C[C@H]1O,0.7599447965621948,1
[13*]C12CCC([15*])(CC1)CO2,0.7611618638038635,2
[15*]C12CCC([15*])(CC1)OC2,0.7611618638038635,2
[4*][C@H](C=O)CCCC,0.7620142698287964,1
[14*]c1cc(=O)n(C)c(N)n1,0.7633613348007202,1
[14*]c1cccnn1,0.7639966692243304,7
[5*]N1CC[C@H]2Cc3c(cnn3[9*])C[C@]2([15*])C1,0.7649022340774536,1
[16*]c1ccc(C#N)nc1,0.768310546875,2
[4*]C[C@H]([4*])[8*],0.7701324462890625,5
[1*]C(=O)/C(=N/OC)c1ccccc1[16*],0.7747239470481873,2
[16*]c1ccc(C)c(C#Cc2cnc3ccnn3c2)c1,0.7813454866409302,1
[1*]C(=O)n1nc(C)cc1C,0.7822340726852417,1
[16*]c1cccc(F)c1F,0.782808780670166,7
[9*]n1c(=O)c(C)nc2cnc([14*])nc21,0.7867422103881836,2
[16*]c1ccc(/C=N/O)c([16*])c1[16*],0.7904845476150513,1
[15*][C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,0.7905267477035522,1
[15*]C1CC(C)CC(C)(C)C1,0.7906333208084106,2
[16*]c1cccc([16*])c1C,0.7911198479788644,7
[4*]C(C)C,0.7918451568226755,162
[16*]c1cc(C)nc2ccc3nc[nH]c3c12,0.7943485975265503,1
[9*]n1c(=O)c2c3c(sc2n2c(C)nnc12)COC([13*])C3,0.795343279838562,1
[16*]c1cc([16*])cc(/C=N/c2cc(C)c(O)cc2[16*])c1,0.7966135740280151,1
[14*]c1cc(=O)c2c(O)cccc2o1,0.7984892129898071,1
[4*]CC([8*])O,0.8002400716145833,15
[14*]c1n[nH]c(=O)c2c1CCCC2,0.8008521795272827,4
[5*]N1C[C@H]2C[C@H]2CC(=C)[C@H]1[13*],0.8025435209274292,1
[12*]S(=O)(=O)c1ccc([16*])c(C)c1,0.8063839673995972,1
[14*]c1ccc2ncc([16*])c([16*])c2n1,0.8203200101852417,1
[16*]c1cc(Cl)c(O)c(Cl)c1,0.8203200101852417,1
[16*]c1ccc([16*])c(F)c1,0.8226963986632645,93
[16*]c1cnc2c(S(C)(=O)=O)cnn2c1,0.8234070539474487,1
[15*]C1C(=O)c2ccccc2C1=O,0.8236984014511108,1
[8*]CCO,0.8275344283492477,27
[6*]C(=O)S[11*],0.828513503074646,1
[9*]n1c(C)c([16*])c2ccccc21,0.8300048112869263,1
[5*]N1CCO[C@@H]([13*])C1,0.8304823637008667,4
[4*]CCC[C@@]([8*])(C#N)C(C)C,0.8304992914199829,1
[6*]C(=O)n1ccc2ccc([16*])cc21,0.831346869468689,1
[16*]c1ccc2c(c1)cc1n2CCN(C)/C1=N\C,0.8340317010879517,1
[9*]n1c([14*])nc2ccccc21,0.8363149166107178,24
[1*]C(=O)C([4*])C,0.8367180002146754,29
[13*][C@@H]1COCCN1C,0.8388360738754272,1
[14*]c1cnc2cc(F)ccn12,0.8401340246200562,1
[4*]C[C@@H]([4*])[8*],0.8416427373886108,4
[14*]c1cc([14*])n(C)n1,0.8451059004839729,17
[14*]c1ccc2ncc(F)c([16*])c2n1,0.8462276458740234,3
[14*]c1cc(=O)c([16*])c(O)o1,0.8466867208480835,1
[14*]c1nc2cc(Cl)ccc2[nH]c1=O,0.8533192873001099,1
[16*]c1cccc2ccoc12,0.8543760776519775,2
[4*]CCC(C)C,0.8546977996826172,20
[5*]NC1=NC(C)(C)CO1,0.8586210012435913,1
C[C@H]1C/C=C/[C@@H](O)[C@@H](O)CCC(=O)Cc2cc(O)cc(O)c2C(=O)O1,0.8628391027450562,1
[14*]c1nc([14*])c2c(n1)OC(C)(C)CN(C)C2=O,0.8680952787399292,1
[14*]c1cc(=O)n2c3c(sc2n1)CCCC3,0.8694640398025513,1
[1*]C(=O)[C@H](C[8*])C[C@H](O)C[4*],0.8713408708572388,2
[14*]c1nc([14*])c(C)o1,0.8790491739908854,15
[4*][C@@H]([8*])CC(=O)O,0.880859375,3
[16*]c1cccc(/C(C)=N/OC)c1,0.8822504281997681,1
[1*]C(=O)C([4*])CC,0.8838894367218018,4
[15*][C@@H]1C[C@@H]1[15*],0.885391354560852,4
[7*]CC([8*])CC,0.886501669883728,1
[14*]c1sc2ccccc2c1Cl,0.8869505882263183,5
[4*]C1([15*])CCN([5*])CC1,0.8872716426849365,4
[8*]CC([8*])C(C)(C)C,0.888630747795105,1
[14*]c1nc2cccnc2nc1[14*],0.8888787031173706,1
[8*]CC([8*])C#N,0.8889120221138,2
[13*]C1NCCC2c3cccc(Br)c3NC12,0.8900617361068726,1
[14*]c1oc2c([16*])c(O)ccc2c(=O)c1[16*],0.8917323350906372,1
[9*]n1c([14*])cc([16*])c1C,0.8940348625183105,8
[9*]n1ncc([14*])n1,0.8973580598831177,1
[10*]N1C(=O)CC([13*])S/C1=N\c1ccccc1[16*],0.8980230093002319,1
[14*]c1nccc2cc([16*])c([16*])cc12,0.8990708589553833,2
[14*]c1c([16*])c2cc([16*])ccc2n1C,0.9098349809646606,2
[14*]c1nc2cc([16*])ccc2c(=O)[nH]1,0.911530613899231,1
[4*][C@]1(c2ccc(Cl)cc2)c2c(F)cc([16*])cc2C(=O)N1[10*],0.9117227792739868,1
[15*]C1CCC[C@H](C)C1,0.9148494005203247,1
[14*]c1nnc2n1N=C(c1ccc3c(c1)OCO3)CS2,0.9170297384262085,1
[4*]CC(N)(CO)CO,0.9171527624130249,1
[9*]n1c(=O)c2ccccc2n([9*])c1=O,0.9173574447631836,3
[5*]N1CCCc2c1ncc([16*])c2Cl,0.9176596403121948,1
[4*]C([8*])(C(F)(F)F)C(F)(F)F,0.9198981523513794,2
[5*]N1CC[C@]([15*])(S(=O)(=O)c2ccc(F)cc2)C1,0.9198981523513794,2
[16*]c1ccc([16*])c(C)c1C,0.9231470823287964,1
[14*]c1nc([14*])n2c1CCO[C@H](C)C2,0.9241353273391724,1
[9*]n1ccc2cc([16*])c([16*])cc2c1=O,0.9376338720321655,1
[9*]n1c2c(c([14*])nc1=O)CCC2,0.9399274587631226,2
[1*]C(=O)C(C)(C)C,0.9447673998380962,19
[13*]C1CC(=O)NS1(=O)=O,0.9448496699333191,2
[13*]C1CC(c2ccc(Cl)cc2)=NN1,0.9466205835342407,1
[4*]C(C)C#Cc1cnc([14*])s1,0.9472544193267822,2
[13*]C1N=C(c2ccccc2F)c2cc(Cl)ccc2NC1=O,0.9496439695358276,1
[12*]S(=O)(=O)c1cc(Cl)c([16*])cc1F,0.9500809907913208,1
[10*]N1CC(=O)N2[C@H]([13*])[C@@H]3C(=O)N(C)C(=O)[C@@H]3[C@]2([13*])C1=O,0.9523566961288452,1
[10*]N1CC(=O)N2[C@H]([13*])[C@@H]3C(=O)N(C)C(=O)[C@@H]3[C@]2([15*])C1=O,0.9523566961288452,1
[12*]S(=O)(=O)c1ccc(C)c([16*])c1,0.9592803001403809,5
[14*]c1nc2c(s1)Cc1cc(F)ccc1-2,0.9599679708480835,1
[5*]N[C@@H]1CCCc2cc([16*])ccc21,0.960830569267273,1
[4*]CC([4*])(C)C,0.9623912811279297,5
[14*]c1cc(O)c2c(C)nc([14*])nc2n1,0.9641588926315308,1
[15*][C@@H]1CC1([15*])[15*],0.9653544425964355,2
[5*]N1CCOC[C@H]1[13*],0.9662812948226929,1
[5*]N1C[C@@H]2CCCN([5*])[C@@H]2C1,0.9687056541442871,2
[15*][C@H]1C[C@@H]1[15*],0.9712322552998861,12
[9*]n1nc([14*])c(Br)c1[14*],0.9743014574050903,1
[5*]N1C[C@@H]([15*])[C@]2(C1)C(=O)N([10*])C(=O)N2C,0.9743387699127197,2
[8*]C(O)CCCCCC(=O)O,0.975119948387146,1
[13*][C@@H]1CC[C@H]([13*])O1,0.9768040974934896,3
[14*]c1ncc2c(n1)CCCC2=O,0.9774256944656372,1
[9*]n1nnnc1[14*],0.9781008268657484,38
[13*][C@H]1C[C@H](O)[C@@H](O)[C@@]2(CC[C@H](C)O2)O1,0.9793065786361694,1
[16*]c1ccsc1Cl,0.9816631078720093,1
[3*]O[C@@H]1c2ccc([16*])cc2S[C@@H]1[13*],0.9816631078720093,1
[5*]N1CCCCC1,0.9821966956643498,136
[13*]C1N=CN2C(C)=CSC12,0.9827369451522827,1
[5*]NC1c2ccccc2C[C@H]1O,0.9827369451522827,1
[16*]c1ccnc2cc(O)ccc12,0.9860948324203491,1
[5*]N1CC[C@H]([15*])[C@H](C)C1,0.9860948324203491,1
[16*]c1ccc(F)cc1,0.9874766280011433,287
[10*]N1C(=O)C(c2ccc(F)cc2)=NC12CCCCCC2,0.9891740083694458,1
[1*]C(=O)/C=C/N(/N=C/c1ccc2ccccc2c1)S(=O)(=O)c1ccc(C)cc1,0.9916425943374634,1
[5*]N1CCC23CC(=O)C[C@H]([15*])[C@H]2C1Cc1ccc(O)cc13,0.9945353269577026,1
[14*]c1cc(C)nc([14*])n1,0.995243745691636,17
[9*]n1cnc2cc([16*])c([16*])cc21,0.9966341257095337,1
[16*]c1ccc2c(c1C)COC2=O,0.9967691898345947,2
[14*]c1nc2nccc([14*])n2n1,1.0010167360305786,1
[1*]C(=O)C1=C(C)NC(N[5*])=NC1[13*],1.0011929273605347,1
[14*]c1nn(C)cc1Cl,1.0011929273605347,1
[9*]n1c(=O)[nH]c2nc([14*])[nH]c2c1=O,1.0012482404708862,1
[12*]S(=O)(=O)c1ccc2c([16*])cccc2c1,1.0080674886703491,1
[9*]n1cnc2c([16*])ccnc21,1.0111466646194458,1
[16*]c1cc(=O)oc2ccccc12,1.0126888751983643,2
[16*]c1ccc(S(C)(=O)=O)c([N+](=O)[O-])c1,1.0127009153366089,1
[5*]N1CC[C@@H]([15*])C1,1.0148641798231337,18
[15*][C@H]1CNC(=O)C1,1.0173267126083374,2
[16*]c1ccc2nc(C)ccc2c1,1.0180349349975586,2
[9*]n1c([14*])cc2ncsc21,1.0231379270553589,1
[14*]c1ncc(F)c([14*])n1,1.0271227576515891,11
[16*]c1ccc2sc(=O)oc2c1,1.0304070711135864,1
c1ccc(C2C3=C(CCCC3)Nc3ncn4ncnc4c32)cc1,1.03359854221344,1
[4*]CCCC(=O)CC,1.0351744890213013,1
[16*]c1cc([16*])c([16*])c(Cl)c1,1.03533136844635,2
[1*]C(=O)C(C[4*])C[8*],1.0371063947677612,1
[5*]N1CCC2(CC1)OCCc1cc(F)sc12,1.0371063947677612,1
[16*]c1cc(Cl)ccc1Cl,1.0372308492660522,8
[9*]n1c([14*])nc2c(C)cc(C)nc21,1.0374104181925456,3
[1*]C(=O)[C@@H]([4*])CC(C)C,1.0376472473144531,23
[14*]c1nc2ccccc2o1,1.0382923126220702,15
[14*]c1n[nH]c(C)n1,1.043395757675171,2
[14*]c1n[nH]c2cc([16*])ccc12,1.0444656213124592,6
[14*]c1csc(N)n1,1.047289530436198,3
c1ccc2c(c1)CN1CCc3c([nH]c4ccccc34)C21,1.0476595163345337,1
[4*]CC(O)C[8*],1.0493823460170202,14
[8*]C([8*])O,1.0500308588931435,19
[15*][C@@H]1CCC(F)(F)C1,1.0504831075668335,1
[16*]c1cnc2n(c1=O)C(C)CCC2=NNc1ccccc1,1.0514956712722778,1
[4*]CCF,1.053783757346017,7
[1*]C(=O)[C@@H]([4*])[8*],1.0542934735616047,3
[5*]N1CCSC(C)(C)[C@@H]1[13*],1.055689811706543,2
[16*]c1c[nH]c2cc(Cl)ccc12,1.0558842420578003,1
[5*]N1CCc2nc([14*])sc2C1,1.056950569152832,2
[16*]c1ccc(C)cc1,1.0577246653461039,229
[14*]c1nc(C)c([14*])s1,1.0579504436916776,18
[4*][C@H](C)[C@]([8*])(O)C[8*],1.0597106218338013,1
[13*][C@H]1OC[C@H]([15*])CO1,1.062343955039978,4
[16*]c1cncc([16*])c1,1.0668291838272759,23
[16*]c1ccnc(Cl)c1,1.0671583811442058,3
[16*]c1cc(O)c2c(c1)/C=C/C[C@H](O)[C@@H](O)C(=O)/C=C/C[C@H](C)OC2=O,1.0751208066940308,1
[4*]C[C@@H]([8*])O,1.0756970643997192,16
[16*]c1ccc(O)c(/C=N/c2sc3c(c2C#N)CCN(C)C3)c1,1.0818599462509155,1
[1*]C(=O)/C(C#N)=N/O,1.0820266008377075,1
[14*]c1ccc2cc[nH]c2n1,1.0842255353927612,1
[16*]c1ccc2c(c1)N(C)C(=O)c1ccccc1S2,1.0879548788070679,1
[14*]c1nc2ccc([16*])cc2n1C,1.0897199312845867,3
[5*]N1CCC23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)C1C5=O,1.0913270711898804,1
[14*]c1cccc([14*])n1,1.101962812019117,33
[13*]C1OC([13*])C(O)C1[15*],1.111061453819275,1
